division,category,Gene Symbol,Gene Name,Synonyms,MGI_IDs,MGI_IDs Links,UniProt_IDs,Refseq_IDs,Notes
Matrisome-associated,Secreted Factors,Nrg1,neuregulin 1,6030402G23Rik|ARIA|D230005F13Rik|GGF|GGFII|HRG|HRG,MGI:96083,MGI:96083,Q3TD94:Q3URY7:Q6DR98:Q6DR99:Q810X0:Q8BX76,XP_006509143.1:NP_848706.2,
Matrisome-associated,Secreted Factors,Nrg2,neuregulin 2,Don1|NTAK,MGI:1098246,MGI:1098246,D3YZR2:D3YZR3:E9PUN9:P56974:Q810X1:Q810X2,NP_001161363.1:XP_006525525.1,
Matrisome-associated,Secreted Factors,Nrg3,neuregulin 3,ska,MGI:1097165,MGI:1097165,B7ZN23:B9EHF8:E9Q396:G3V023:O35181,NP_001177117.1:NP_032760.1,
Matrisome-associated,Secreted Factors,Nrg4,neuregulin 4,AI552600,MGI:1933833,MGI:1933833,D3Z0G2:D6RE18:I6L9B2:Q9WTX4,NP_114391.1:XP_006511631.1:XP_006511632.1:XP_006511633.1,
Matrisome-associated,Secreted Factors,Nrtn,neurturin,NTN,MGI:108417,MGI:108417,P97463,NP_032764.1:XP_006523864.1,
Matrisome-associated,Secreted Factors,Ntf3,neurotrophin 3,AI316846|AI835689|Nt3|Ntf-3,MGI:97380,MGI:97380,P20181:Q3V1A4,NP_001157506.1:NP_001157507.1:NP_032768.1:XP_006505779.1:NP_001157506.1:NP_001157507.1:NP_032768.1,
Matrisome-associated,Secreted Factors,Ntf5,neurotrophin 5,2900040K06Rik|AI462899|NT-4|NT4|NT4/5|Ntf-5|Ntf4,MGI:97381,MGI:97381,Q80VU4:S5MI68,NP_937833.1:XP_006541375.1:XP_006541376.1,
Matrisome-associated,Secreted Factors,Osm,oncostatin M,-,MGI:104749,MGI:104749,P53347:Q8C2U4,NP_001013383.1,
Matrisome-associated,Secreted Factors,Pdgfa,"platelet derived growth factor, alpha",-,MGI:97527,MGI:97527,G5E891:P20033:Q3UQ96:Q7TPH7:Q99L56:Q9CU96,XP_006504721.1:XP_006504722.1:NP_032834.1:NP_032834.1,
Matrisome-associated,Secreted Factors,Pdgfb,"platelet derived growth factor, B polypeptide",PDGF-B|Sis,MGI:97528,MGI:97528,P31240:Q549C6:Q8R3X9,NP_035187.2,
Matrisome-associated,Secreted Factors,Pdgfc,"platelet-derived growth factor, C polypeptide",1110064L01Rik|AI647969|PDGF-C,MGI:1859631,MGI:1859631,D6RGS6:Q8CI19,NP_064355.1,
Matrisome-associated,Secreted Factors,Pdgfd,"platelet-derived growth factor, D polypeptide",1110003I09Rik,MGI:1919035,MGI:1919035,Q925I7,NP_082200.1:XP_006509948.1:XP_006509949.1,
Matrisome-associated,Secreted Factors,Pf4,platelet factor 4,Cxcl4|Scyb4,MGI:1888711,MGI:1888711,Q3TVN6:Q6P8R3:Q9Z126,NP_064316.1:NP_064316.1:NP_064316.1,
Matrisome-associated,Secreted Factors,Pgf,placental growth factor,AI854365|PIGF|Plgf,MGI:105095,MGI:105095,P49764:Q544A5,NP_032853.1:NP_001258634.1:NP_032853.1,
Matrisome-associated,Secreted Factors,Pik3ip1,phosphoinositide-3-kinase interacting protein 1,1500004A08Rik|5830455E04Rik|Crkd|Hgfl,MGI:1917016,MGI:1917016,F6S185:Q7TMJ8:Z4YMN3:Z4YN57,NP_835362.2,
Matrisome-associated,Secreted Factors,Ppbp,pro-platelet basic protein,2400003M24Rik|AI854500|CTAP3|CTAPIII|Cxcl7|LA-PF4|,MGI:1888712,MGI:1888712,Q9EQI5,NP_076274.1,
Matrisome-associated,Secreted Factors,Prl,prolactin,AV290867|Prl1a1,MGI:97762,MGI:97762,P06879:Q3TT66:Q9CPQ0:Q9CPQ2:Q9CYL2:Q9CYL8,NP_001157002.1:NP_035294.2,
Matrisome-associated,Secreted Factors,Prl2a1,"prolactin family 2, subfamily a, member 1",PLP-M|Prlpm,MGI:1861446,MGI:1861446,Q9JHK0,NP_064375.1,
Matrisome-associated,Secreted Factors,Prl2b1,"prolactin family 2, subfamily b, member 1",2310047B08Rik|MGC130538|PLP-K|Plpk|Prlpk|mPLP-K,MGI:1861444,MGI:1861444,B9EHM9:Q5SXK2:Q8R5F4:Q9DAZ2,NP_079808.1:NP_079808.1,
Matrisome-associated,Secreted Factors,Prl2c1,"Prolactin family 2, subfamily c, member 1",OTTMUSG00000000651,MGI:3649927,MGI:3649927,Q5SVL8:Q5SVL9:Q5SVM0:Q5SVM1,XP_006516790.1:NP_001038997.1,
Matrisome-associated,Secreted Factors,Prl2c2,"prolactin family 2, subfamily c, member 2",MRP-1|PLF-1|Plf,MGI:97618,MGI:97618,P04095:Q6P215:Q7TND2,NP_112468.1,
Matrisome-associated,Secreted Factors,Prl2c3,"prolactin family 2, subfamily c, member 3",MRP-2|PLF-2|Plf2|Prl2c4,MGI:1341833,MGI:1341833,P04768,NP_035248.2:NP_036084.2,
Matrisome-associated,Secreted Factors,Prl2c4,"prolactin family 2, subfamily c, member 4",MRP-3|Mrpplf3|PLF-3|mrp/plf3|Prl2c4,MGI:1341833,MGI:1341833,P04768,NP_035248.2:NP_036084.2,
Matrisome-associated,Secreted Factors,Prl2c5,"prolactin family 2, subfamily c, member 5",MRP-4|Mrpplf4|PLF-4,MGI:1858413,MGI:1858413,F2Z418:Q3UKX5:Q9JLV9,XP_006516588.1:NP_862900.1,
Matrisome-associated,Secreted Factors,Prl3a1,"prolactin family 3, subfamily a, member 1",1600016E11Rik|PLP-H|PLP-I|Plpi|Prlpi,MGI:1914250,MGI:1914250,Q78Y73,NP_080172.1,
Matrisome-associated,Secreted Factors,Prl3b1,"prolactin family 3, subfamily b, member 1",Csh2|PL|Pl-2|Pl2|mPL-II|mplII,MGI:97607,MGI:97607,P09586:Q5SZY3,NP_032891.1:NP_032891.1,
Matrisome-associated,Secreted Factors,Prl3c1,"prolactin family 3, subfamily c, member 1",PLP-J|Prlpi|Prlpj|decidualin,MGI:1351649,MGI:1351649,Q0VBM3:Q9QUN5:Z4YL38,NP_038794.1:NP_001156690.1:NP_038794.1:NP_001156690.1,
Matrisome-associated,Secreted Factors,Prl3d1,"prolactin family 3, subfamily d, member 1",AI325057|Csh1|MGC76481|PL-I|PL-I-alpha|PL-Ia|Pl-1|,MGI:97606,MGI:97606,P18121:Q5SY42:Q6P244:Q8BNL4:Q8CGZ6,NP_001192251.1:NP_032890.2,
Matrisome-associated,Secreted Factors,Prl3d2,"prolactin family 3, subfamily d, member 1",PL-Ib|Plib,MGI:2660935,MGI:2660935,Q5SZY7:Q8CGZ8,XP_006516702.1:NP_742167.1,
Matrisome-associated,Secreted Factors,Prl3d3,"prolactin family 3, subfamily d, member 3",PL-Ig|Plig,MGI:2660938,MGI:2660938,Q8CGZ7,NP_742168.1,
Matrisome-associated,Secreted Factors,Prl4a1,"prolactin family 4, subfamily a, member 1",AA409771|PLP-A|Prlpa,MGI:1206587,MGI:1206587,O35256,NP_035295.1,
Matrisome-associated,Secreted Factors,Prl5a1,"prolactin family 5, subfamily a, member 1",1600013P04Rik|D13Wsu14e|PLP-L|Prlpl|RP23-231P12.2,MGI:106332,MGI:106332,Q9JII2,NP_076235.1,
Matrisome-associated,Secreted Factors,Prl6a1,"prolactin family 6, subfamily a, member 1",PLP-B|Prlpb,MGI:1206579,MGI:1206579,O35257:Q5SXJ8,NP_035296.1,
Matrisome-associated,Secreted Factors,Prl7a1,"prolactin family 7, subfamily a, member 1",AA407021|AA409971|AA410116|PLP-E|PLP-G|Prlpe|Prlpg,MGI:1206572,MGI:1206572,O54830:Q8BMT3,NP_001157530.1:NP_032956.1,
Matrisome-associated,Secreted Factors,Prl7a2,"prolactin family 7, subfamily a, member 2",PLP-F|Prlpf,MGI:1206571,MGI:1206571,O35333:O54831,NP_035298.1,
Matrisome-associated,Secreted Factors,Prl7b1,"prolactin family 7, subfamily b, member 1",1600014J19Rik|PLP-N|Prlpn,MGI:1922846,MGI:1922846,Q8CGZ9,NP_083631.1,
Matrisome-associated,Secreted Factors,Prl7c1,"prolactin family 7, subfamily c, member 1",1600017N11Rik|PLP-O|Prlpo|Prplo,MGI:1914755,MGI:1914755,Q9CRB5,NP_080482.1,
Matrisome-associated,Secreted Factors,Prl7d1,"prolactin family 7, subfamily d, member 1",MGC117676|PLF-RP|PRP|Plfr,MGI:97619,MGI:97619,P04769:Q5SVM4:Q9DAY8,NP_035250.1:NP_035250.1:NP_035250.1:XP_006516643.1,
Matrisome-associated,Secreted Factors,Prl8a1,"prolactin family 8, subfamily a, member 1",1600017L04Rik|3830403L08Rik|MGC129484|MGC129485|PL,MGI:1920494,MGI:1920494,J3JS25:Q9D6C4:Q9DAV8,NP_082753.1,
Matrisome-associated,Secreted Factors,Prl8a2,"prolactin family 8, subfamily a, member 2",D/tPRP|DPRP|Dtprp|mdPRP,MGI:894281,MGI:894281,O35258:O54832,NP_001276848.1:NP_034218.1:NP_034218.1,
Matrisome-associated,Secreted Factors,Prl8a6,"prolactin family 8, subfamily a, member 6",PLP-Ca|PLP-calpha|Prlpc|Prlpc1,MGI:1332225,MGI:1332225,Q9DAY2,NP_001258307.1:NP_001258308.1:NP_035297.1,
Matrisome-associated,Secreted Factors,Prl8a8,"prolactin family 8, subfamily a, member 81",1600032B14Rik|AV036230|PLP-Cgamma|Prlpc3,MGI:1921438,MGI:1921438,Q8CFH0:Q9DAS4,NP_076230.1:XP_006516859.1,
Matrisome-associated,Secreted Factors,Prl8a9,"prolactin family8, subfamily a, member 9",1600019F10Rik|PLP-Cbeta|Prlpc2,MGI:1914560,MGI:1914560,Q9CQ58,NP_075821.1,
Matrisome-associated,Secreted Factors,Pspn,persephin,PSP,MGI:1201684,MGI:1201684,A1L3Q1:O70300,NP_032980.2,
Matrisome-associated,Secreted Factors,Ptn,pleiotrophin,HARP|HB-GAM|HBBN|HBGF-8|HBNF|OSF|Osf-1|Osf1,MGI:97804,MGI:97804,B0LAE3:P63089:Q3TSL7:Q3TSS2:Q3UZI5:Q9CSX6,NP_032999.1,
Matrisome-associated,Secreted Factors,Rptn,repetin,-,MGI:1099055,MGI:1099055,P97347:Q9CUZ9,NP_033126.2,
Matrisome-associated,Secreted Factors,S100a1,S100 calcium binding protein A1,AI266795|S100|S100a,MGI:1338917,MGI:1338917,D3YUT6:P56565:Q91V77:Q9D3M4,NP_035439.1:NP_035439.1,
Matrisome-associated,Secreted Factors,S100a10,S100 calcium binding protein A10 (calpactin),42C|AA409961|AL024248|CAL12|CLP11|Cal1l|p10|p11,MGI:1339468,MGI:1339468,P08207:Q3TC45:Q3UF30,NP_033138.1:NP_033138.1,
Matrisome-associated,Secreted Factors,S100a11,S100 calcium binding protein A11 (calgizzarin),EMAPI|Emap1|MGC107585|S100a14|S100c|cal,MGI:1338798,MGI:1338798,P50543,NP_058020.1,
Matrisome-associated,Secreted Factors,S100a13,S100 calcium binding protein A13,-,MGI:109581,MGI:109581,P97352:Q545H7,NP_033139.2,
Matrisome-associated,Secreted Factors,S100a14,S100 calcium binding protein A14,1110013O05Rik|S100a15,MGI:1913416,MGI:1913416,E9Q2K8:Q9D2Q8,NP_001156998.1:NP_001156997.1:NP_001156998.1:NP_079669.2,
Matrisome-associated,Secreted Factors,S100a16,S100 calcium binding protein A16,2300002L21Rik|AI325039|AI663996|DT1P1A7|S100F,MGI:1915110,MGI:1915110,D3Z2Y6:Q3TVE3:Q9D708,NP_080692.1:XP_006502011.1:XP_006502012.1:XP_006502013.1:XP_006502014.1:XP_006502015.1,
Matrisome-associated,Secreted Factors,S100a2,S100 calcium binding protein A2,CaN19|EG628324|S100L,MGI:3510999,MGI:3510999,J3QMC7,NP_001182689.1,
Matrisome-associated,Secreted Factors,S100a3,S100 calcium binding protein A3,S100E,MGI:1338849,MGI:1338849,P62818:Q496W1,NP_035440.1:XP_006501234.1:XP_006501235.1:XP_006501236.1:XP_006501237.1:XP_006501238.1:XP_006501239.1:NP_035440.1:XP_006501234.1:XP_006501235.1:XP_006501236.1:XP_006501237.1:XP_006501238.1:XP_006501239.1,
Matrisome-associated,Secreted Factors,S100a4,S100 calcium binding protein A4,18A2|42a|Capl|FSp1|Mts1|PeL98|metastasin|pk9a,MGI:1330282,MGI:1330282,D3YUT9:P07091:Q545V2,NP_035441.1:XP_006501240.1:XP_006501241.1:NP_035441.1:XP_006501240.1:XP_006501241.1,
Matrisome-associated,Secreted Factors,S100a5,S100 calcium binding protein A5,S100D9,MGI:1338915,MGI:1338915,P63084:Q149U2,NP_035442.1:XP_006501242.1:XP_006501243.1:XP_006501244.1:NP_035442.1:XP_006501242.1:XP_006501243.1:XP_006501244.1,
Matrisome-associated,Secreted Factors,S100a6,S100 calcium binding protein A6 (calcyclin),2A9|5B10|CALCYCLIN|Cacy|PRA,MGI:1339467,MGI:1339467,P14069:Q545I9,NP_035443.1:NP_035443.1,
Matrisome-associated,Secreted Factors,S100a7a,S100 calcium binding protein A7A,AY465109|Gm1020|MGC130261|MGC130262|S100A7L1|S100A,MGI:2687194,MGI:2687194,Q6S5I3,NP_955454.1:XP_006501695.1:XP_006501696.1:XP_006501697.1:XP_006501698.1,
Matrisome-associated,Secreted Factors,S100a8,S100 calcium binding protein A8 (calgranulin A),60B8Ag|AI323541|B8Ag|CFAg|CP-10|Caga|MRP8|p8,MGI:88244,MGI:88244,P27005:Q53X15,NP_038678.1:NP_038678.1,
Matrisome-associated,Secreted Factors,S100a9,S100 calcium binding protein A9 (calgranulin B),60B8Ag|AW546964|BEE22|Cagb|GAGB|L1Ag|MRP14|p14,MGI:1338947,MGI:1338947,P31725:Q3UP42,NP_001268781.1:NP_033140.1:NP_001268781.1:NP_033140.1,
Matrisome-associated,Secreted Factors,S100b,"S100 protein, beta polypeptide, neural",AI850290|Bpb|MGC74317,MGI:98217,MGI:98217,P50114:Q3UY00,NP_033141.1:NP_033141.1,
Matrisome-associated,Secreted Factors,S100g,S100 calcium binding protein G,AU042539|CABP1|CaBP-D9K|Cabp9k|Calb3,MGI:104528,MGI:104528,P97816:Q5VM59:Q91XG5,NP_033919.1:NP_033919.1,
Matrisome-associated,Secreted Factors,S100z,"S100 calcium binding protein, zeta",Gm625,MGI:2685471,MGI:2685471,B9EJL3,NP_001074628.1:XP_006517732.1,
Matrisome-associated,Secreted Factors,Scube1,"signal peptide, CUB domain, EGF-like 1",7330410C13Rik|A630023E24Rik|AI604862,MGI:1890616,MGI:1890616,A2A442:Q68EF9:Q6NZL8,NP_001258402.1:NP_073560.2:NP_001258401.1:NP_073560.2,
Matrisome-associated,Secreted Factors,Scube2,"signal peptide, CUB domain, EGF-like 2",4932442O19Rik|Cegf1|Cegp1|ICRFP703B1614Q5.1,MGI:1928765,MGI:1928765,D3YVM9:D3YVN5:Q9JJS0,NP_064436.2,
Matrisome-associated,Secreted Factors,Scube3,"signal peptide, CUB domain, EGF-like 3",CEGF3|D030038I21Rik,MGI:3045253,MGI:3045253,F7A487:Q66PY1,NP_001004366.1,
Matrisome-associated,Secreted Factors,Sfrp1,secreted frizzled-related protein 1,2210415K03Rik|AW011917|AW107218|AW742929|sFRP-1,MGI:892014,MGI:892014,Q8C4U3,NP_038862.2:XP_006509105.1,
Matrisome-associated,Secreted Factors,Sfrp2,secreted frizzled-related protein 2,AI851596|Sdf5,MGI:108078,MGI:108078,P97299:Q3UI35:Q3UUM9,NP_033170.1:NP_033170.1,
Matrisome-associated,Secreted Factors,Sfrp4,secreted frizzled-related protein 4,-,MGI:892010,MGI:892010,Q8CAH7:Q9Z1N6,NP_057896.1,
Matrisome-associated,Secreted Factors,Sfrp5,secreted frizzled-related sequence protein 5,AI605071|SARP3,MGI:1860298,MGI:1860298,Q9WU66,NP_061250.2,
Matrisome-associated,Secreted Factors,Shh,sonic hedgehog,9530036O11Rik|Dsh|Hhg1|Hx|Hxl3|M100081,MGI:98297,MGI:98297,B3GAP8:Q62226:Q8C765,NP_033196.1,
Matrisome-associated,Secreted Factors,Tchh,trichohyalin,AHF|AI597080|Thh,MGI:2177944,MGI:2177944,Q3V203:Q80VU1,NP_001156570.1,
Matrisome-associated,Secreted Factors,Tchhl1,trichohyalin-like 1,5430400H23Rik|AA589420|S100a17|Thhl1,MGI:1918575,MGI:1918575,Q9D3P1,NP_082038.2:XP_006502159.1,
Matrisome-associated,Secreted Factors,Tdgf1,teratocarcinoma-derived growth factor 1,CR1|cripto,MGI:98658,MGI:98658,P51865:Q3UZP8:Q7TQ06,NP_035692.2:NP_035692.2,
Matrisome-associated,Secreted Factors,Tgfa,transforming growth factor alpha,wa-1|wa1,MGI:98724,MGI:98724,P48030:Q545E4,NP_112476.1:NP_112476.1,
Matrisome-associated,Secreted Factors,Tgfb1,"transforming growth factor, beta 1",TGF-beta1|TGFbeta1|Tgfb|Tgfb-1,MGI:98725,MGI:98725,E9Q6I6:P04202:Q3UNK5,NP_035707.1:NP_035707.1,
Matrisome-associated,Secreted Factors,Tgfb2,"transforming growth factor, beta 2",BB105277|Tgf-beta2|Tgfb-2,MGI:98726,MGI:98726,P27090:Q3TWH5:Q6ZY28:Q8CDZ9:Q921T1,NP_033393.2:NP_033393.2:NP_033393.2,
Matrisome-associated,Secreted Factors,Tgfb3,"transforming growth factor, beta 3",MGC118722|Tgfb-3,MGI:98727,MGI:98727,P17125:Q3TRQ9:Q3TTJ9:Q3UFN7:Q91YU7:Q99K17,NP_033394.2,
Matrisome-associated,Secreted Factors,Thpo,thrombopoietin,Mgdf|Ml|Mpllg|Tpo|Tpo1|Tpo2|Tpo3|Tpo4,MGI:101875,MGI:101875,P40226:Q543R9,NP_001166976.1:NP_001276823.1:NP_033405.1:NP_001166976.1:NP_033405.1,
Matrisome-associated,Secreted Factors,Tnf,tumor necrosis factor,DIF|MGC151434|TNF-alpha|TNFSF2|TNFalpha|Tnfa|Tnfsf,MGI:104798,MGI:104798,P06804:Q3U4I6:Q3U593:Q6TDG3,NP_001265530.1:NP_038721.1:NP_038721.1,
Matrisome-associated,Secreted Factors,Tnfsf10,"tumor necrosis factor (ligand) superfamily, member 10",A330042I21Rik|AI448571|APO-2L|Ly81|TL2|Trail,MGI:107414,MGI:107414,G3UY25:P50592:Q3TZR6:Q3U5H0:Q3UQ13,NP_033451.1:NP_033451.1,
Matrisome-associated,Secreted Factors,Tnfsf11,"tumor necrosis factor (ligand) superfamily, member 11",Ly109l|ODF|OPG|OPGL|RANKL|Trance,MGI:1100089,MGI:1100089,O35235:Q059M3,NP_035743.2,
Matrisome-associated,Secreted Factors,Tnfsf12,"tumor necrosis factor (ligand) superfamily, member 12",APO3L|DR3L|DR3LG|Tweak,MGI:1196259,MGI:1196259,M9MMK6:O54907:Q5F2A1:Q8BXS2,NP_035744.1:NP_001152975.1:NP_001029269.1,
Matrisome-associated,Secreted Factors,Tnfsf12tnfsf13,cDNA sequence BC096441,Twe-pril,,,,,
Matrisome-associated,Secreted Factors,Tnfsf13,"tumor necrosis factor (ligand) superfamily, member 13",2310026N09Rik|APRIL|MGC106105|TALL2|TRDL1|Tnfsf12,MGI:1916833,MGI:1916833,Q5F2A3:Q5F2A4:Q9D777,NP_001152977.1:NP_076006.2:NP_001152977.1:NP_076006.2,
Matrisome-associated,Secreted Factors,Tnfsf13b,"tumor necrosis factor (ligand) superfamily, member 13b",BAFF|BLyS|D8Ertd387e|MGC124060|MGC124061|TALL-1|TA,MGI:1344376,MGI:1344376,Q3KP92:Q3U2H2:Q8BVA3:Q8BWP2:Q8BZM8:Q9WU72,NP_296371.1:NP_296371.1:XP_006508837.1,
Matrisome-associated,Secreted Factors,Tnfsf14,"tumor necrosis factor (ligand) superfamily, member 14",HVEM-L|HVEML|LIGHT|LTg|Ly113,MGI:1355317,MGI:1355317,Q9QYH9,NP_062291.1,
Matrisome-associated,Secreted Factors,Tnfsf15,"tumor necrosis factor (ligand) superfamily, member 15",Tl1|Tl1a|Vegi,MGI:2180140,MGI:2180140,B2RR33:F6VXB8:Q5UBV8,NP_796345.3:NP_796345.3,
Matrisome-associated,Secreted Factors,Tnfsf18,"tumor necrosis factor (ligand) superfamily, member 18",Gitrl,MGI:2673064,MGI:2673064,Q7TS55,NP_899247.3,
Matrisome-associated,Secreted Factors,Tnfsf4,"tumor necrosis factor (ligand) superfamily, member 4",Ath-1|Ath1|CD134L|OX-40L|Ox40l|TXGP1|Txgp1l|gp34,MGI:104511,MGI:104511,B6DXE3:P43488,NP_033478.1:NP_033478.1,
Matrisome-associated,Secreted Factors,Tnfsf8,"tumor necrosis factor (ligand) superfamily, member 8",CD153|CD30LG|Cd30l,MGI:88328,MGI:88328,P32972:Q3U033:Q544U1,NP_033429.1:XP_006537841.1:NP_033429.1:XP_006537841.1,
Matrisome-associated,Secreted Factors,Tnfsf9,"tumor necrosis factor (ligand) superfamily, member 9",4-1BB-L|4-1BBL|AI848817|Cd137l|Ly63l,MGI:1101058,MGI:1101058,P41274:Q3TEQ6:Q3U1Z9,NP_033430.1:NP_033430.1,
Matrisome-associated,Secreted Factors,Tpo,thyroid peroxidase,-,MGI:98813,MGI:98813,G3UXW8:P35419:Q4FZJ9,NP_033443.1,
Matrisome-associated,Secreted Factors,Vegfa,vascular endothelial growth factor A,Vegf|Vegf-a|Vegf120|Vegf164|Vegf188|Vpf,MGI:103178,MGI:103178,A0FKR4:E9Q4N8:E9Q4N9:F6ZE01:F8WH10:F8WH81:Q00731:Q5UD54:Q6YLN3,NP_001020421.2:NP_001020428.2:NP_001103736.1:NP_001103737.1:NP_001103738.1:NP_001273985.1:NP_001273986.1:NP_001273987.1:NP_033531.3,
Matrisome-associated,Secreted Factors,Vegfb,vascular endothelial growth factor B,VEGF-B|Vrf,MGI:106199,MGI:106199,P49766,NP_001172093.1:NP_035827.1,
Matrisome-associated,Secreted Factors,Vegfc,vascular endothelial growth factor C,AW228853|VEGF-C,MGI:109124,MGI:109124,P97953,NP_033532.1,
Matrisome-associated,Secreted Factors,Vwc2,von Willebrand factor C domain containing 2,A930041G11Rik|PSST739|UNQ739|cradin,MGI:2442987,MGI:2442987,Q8C8N3,NP_796007.1:XP_006514796.1,
Matrisome-associated,Secreted Factors,Vwc2l,von Willebrand factor C domain-containing protein 2-like,A830006F12Rik|Brl,MGI:2444069,MGI:2444069,Q505H4,NP_796138.2:XP_006496126.1:XP_006496128.1,
Matrisome-associated,Secreted Factors,Wfikkn1,"WAP, FS, Ig, KU, and NTR-containing protein 1",Wfikkn,MGI:2670967,MGI:2670967,H3BJQ6:Q8R0S6,NP_001093924.1,
Matrisome-associated,Secreted Factors,Wfikkn2,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2",2610304F08Rik|AY100450|Gasp1|MGC130508|WFIKKNRP,MGI:2669209,MGI:2669209,K4HPC4:Q7TQN3:Q8K3I2:Q9CZZ7,NP_861540.2:XP_006533561.1:XP_006533562.1:XP_006533563.1:XP_006533564.1:XP_006533565.1,
Matrisome-associated,Secreted Factors,Wif1,Wnt inhibitory factor 1,AW107799|WIF-1,MGI:1344332,MGI:1344332,H3BKQ8:Q3TYU1:Q99KR2:Q9WUA1,NP_036045.1:NP_036045.1,
Matrisome-associated,Secreted Factors,Wnt1,wingless-related MMTV integration site 1,Int-1|Wnt-1|sw|swaying,MGI:98953,MGI:98953,P04426:Q3UR96,NP_067254.1:XP_006520953.1:NP_067254.1:XP_006520953.1,
Matrisome-associated,Secreted Factors,Wnt10a,wingless related MMTV integration site 10a,-,MGI:108071,MGI:108071,P70701:Q9CUV1,NP_033544.1,
Matrisome-associated,Secreted Factors,Wnt10b,wingless related MMTV integration site 10b,Wnt12,MGI:108061,MGI:108061,P48614:Q1RME7,NP_035848.1:XP_006520954.1:XP_006520955.1:NP_035848.1,
Matrisome-associated,Secreted Factors,Wnt11,wingless-related MMTV integration site 11,-,MGI:101948,MGI:101948,E9PVI8:E9PYZ1:E9Q692:P48615:Q059Y4:Q3UTY8,NP_001272721.1:NP_033545.1:XP_006507649.1:NP_001272721.1:NP_001272724.1:NP_033545.1:XP_006507649.1:NP_001272721.1:NP_001272723.1,
Matrisome-associated,Secreted Factors,Wnt16,wingless-related MMTV integration site 16,E130309I19Rik,MGI:2136018,MGI:2136018,H3BJ29:H3BL02:Q8BRT3:Q8C6P4:Q9QYS1,XP_006505277.1:NP_444346.3:NP_444346.3,
Matrisome-associated,Secreted Factors,Wnt2,wingless-related MMTV integration site 2,2610510E18Rik|Int1l1|Irp|Mirp|Wnt-2|Wnt2a,MGI:98954,MGI:98954,D6RIJ9:P21552:Q3TJ02:Q8BRC7,NP_076142.3:NP_076142.3,
Matrisome-associated,Secreted Factors,Wnt2b,wingless related MMTV integration site 2b,Wnt13,MGI:1261834,MGI:1261834,O70283,NP_033546.2,
Matrisome-associated,Secreted Factors,Wnt3,wingless-related MMTV integration site 3,Int-4|Wnt-3,MGI:98955,MGI:98955,A2A649:P17553:Q3TQ59:Q3TSV5:Q8BLT2,NP_033547.1:NP_033547.1:NP_033547.1,
Matrisome-associated,Secreted Factors,Wnt3a,wingless-related MMTV integration site 3A,Wnt-3a|vt,MGI:98956,MGI:98956,P27467,NP_033548.1,
Matrisome-associated,Secreted Factors,Wnt4,wingless-related MMTV integration site 4,MGC123964|Wnt-4,MGI:98957,MGI:98957,P22724:Q3ZB23,NP_033549.1:NP_033549.1,
Matrisome-associated,Secreted Factors,Wnt5a,wingless-related MMTV integration site 5A,8030457G12Rik|Wnt-5a,MGI:98958,MGI:98958,P22725,NP_001243153.1:NP_033550.2:XP_006518987.1:XP_006518988.1,
Matrisome-associated,Secreted Factors,Wnt5b,wingless-related MMTV integration site 5B,AW545702|Wnt-5b,MGI:98959,MGI:98959,D3YTW9:P22726,NP_001258686.1:NP_001258687.1:NP_033551.2:XP_006505987.1:XP_006505988.1,
Matrisome-associated,Secreted Factors,Wnt6,wingless-related MMTV integration site 6,AA409270|Wnt-6,MGI:98960,MGI:98960,P22727,NP_033552.2:XP_006495950.1:XP_006495951.1,
Matrisome-associated,Secreted Factors,Wnt7a,wingless-related MMTV integration site 7A,AI849442|Wnt-7a|px|tw,MGI:98961,MGI:98961,P24383,NP_033553.2,
Matrisome-associated,Secreted Factors,Wnt7b,wingless-related MMTV integration site 7B,Wnt-7b,MGI:98962,MGI:98962,E9Q5E3:P28047:Q6NZR1:Q6PDY6,NP_001157105.1:NP_001157105.1:NP_001157106.1:NP_033554.3:NP_001157106.1:NP_033554.3,
Matrisome-associated,Secreted Factors,Wnt8a,wingless-related MMTV integration site 8A,Stra11|Wnt-8A|Wnt-8D|Wnt8d,MGI:107924,MGI:107924,Q0VBT1:Q64527,NP_033316.1:NP_033316.1:XP_006525801.1,
Matrisome-associated,Secreted Factors,Wnt8b,wingless related MMTV integration site 8b,-,MGI:109485,MGI:109485,Q0VDS2:Q3TER4:Q8BQD1:Q9WUD6,NP_035850.2:NP_035850.2,
Matrisome-associated,Secreted Factors,Wnt9a,wingless-type MMTV integration site 9A,Wnt14,MGI:2446084,MGI:2446084,J3JS28:Q6NZE9:Q8R5M2,NP_647459.1,
Matrisome-associated,Secreted Factors,Wnt9b,wingless-type MMTV integration site 9B,MGC124412|Wnt14b|Wnt15,MGI:1197020,MGI:1197020,O35468:Q2TBA6:Q8C718,NP_035849.3:NP_035849.3:NP_035849.3,
Matrisome-associated,Secreted Factors,Xcl1,chemokine (C motif) ligand 1,AI661682|ATAC|LTN|Lptn|SCM-1|SCM-1a|Scyc1,MGI:104593,MGI:104593,P47993:Q542T1,NP_032536.1:NP_032536.1,
Retired,n/a,1110031I02Rik,RIKEN cDNA 1110031I02 gene,-,MGI:1913429,MGI:1913429,Q9D136,NP_079678.1,
